0,29.0,0.0,9.0,0.71,8.5,0.5
250,29.0,0.0,8.0,0.71,8.5,0.5
500,29.0,0.0,8.0,0.71,8.0,1.0
750,28.5,0.5,8.25,0.43,8.75,0.43
1000,29.0,0.0,8.75,1.09,9.0,0.0
1250,29.0,0.0,8.75,1.09,9.0,0.0
1500,29.0,0.0,8.75,1.09,9.0,0.0
1750,29.0,0.0,8.53,0.62,8.8,0.54
2000,29.0,0.0,8.53,0.62,8.8,0.54
2250,29.0,0.0,8.5,0.5,8.5,0.5
2500,29.0,0.0,7.25,0.43,8.75,0.43
2750,29.0,0.0,7.25,0.43,9.0,0.0
3000,29.0,0.0,7.0,0.0,8.75,0.43
3250,29.0,0.0,7.33,0.47,8.67,0.47
3500,29.0,0.0,8.5,0.5,8.75,0.43
3750,29.0,0.0,8.5,0.5,9.0,0.0
4000,29.0,0.0,7.5,0.5,8.67,0.47
4250,29.0,0.0,7.75,0.43,8.5,0.5
4500,29.0,0.0,6.67,0.94,8.5,0.5
4750,29.0,0.0,6.5,0.5,8.5,0.5
5000,29.0,0.0,6.5,0.87,9.25,0.43
5250,28.75,0.43,6.75,0.83,9.0,0.0
5500,28.75,0.43,7.25,0.83,9.0,0.0
5750,28.75,0.43,7.25,1.09,9.0,0.0
6000,29.0,0.0,6.67,0.47,9.0,0.0
6250,29.0,0.0,7.0,0.71,8.5,0.5
6500,28.75,0.43,8.0,0.82,9.0,0.0
6750,29.0,0.0,8.0,1.0,8.5,0.5
7000,29.0,0.0,7.2,1.17,8.5,0.5
7250,29.0,0.0,7.75,1.09,9.0,0.0
7500,29.0,0.0,4.67,0.47,9.75,1.3
7750,29.0,0.0,4.0,1.63,11.0,0.82
8000,28.75,0.43,5.0,0.0,10.0,1.0
8250,29.0,0.0,3.0,0.82,7.5,0.87
8500,29.0,0.0,4.0,0.0,4.75,1.3
8750,29.0,0.0,6.0,2.0,9.0,3.54
9000,28.5,0.5,4.75,1.3,9.25,2.17
9250,29.0,0.0,6.0,2.45,5.75,1.48
9500,29.0,0.0,6.25,2.68,7.5,1.5
9750,29.0,0.0,8.5,1.8,9.25,0.43
10000,28.75,0.43,7.0,2.12,11.0,1.22
10250,29.0,0.0,7.25,1.3,10.75,1.09
10500,29.0,0.0,6.67,0.47,11.67,0.47
10750,29.25,0.43,5.0,2.16,10.67,1.25
11000,29.0,0.0,6.25,1.3,11.25,0.83
11250,29.0,0.0,4.0,1.0,9.67,0.47
11500,29.5,0.5,5.6,0.8,10.4,1.02
11750,29.75,0.43,6.0,0.0,10.0,0.82
12000,29.75,0.43,5.5,0.87,11.5,0.5
12250,29.33,0.47,6.25,0.83,12.0,0.0
12500,29.0,0.0,7.75,0.83,11.75,0.43
12750,28.75,0.43,8.25,0.83,11.75,0.43
13000,28.67,0.47,8.33,0.47,11.25,0.83
13250,28.5,0.5,8.75,0.43,11.25,0.43
13500,28.67,0.47,8.0,0.82,11.5,0.5
13750,28.75,0.43,6.5,1.12,11.0,1.22
14000,29.75,0.43,6.5,1.8,12.25,0.43
14250,29.0,0.0,6.0,0.71,12.0,0.0
14500,29.25,0.43,3.67,0.47,11.5,1.8
14750,29.5,0.87,3.0,2.16,11.75,1.09
15000,28.5,0.87,5.0,2.55,12.0,0.0
15250,28.5,1.12,7.0,2.12,11.0,0.71
15500,27.75,0.83,7.0,2.0,9.67,0.94
15750,26.5,0.5,7.33,2.36,11.5,0.5
16000,26.5,0.87,7.33,1.25,12.25,1.09
16250,27.0,0.0,6.5,3.57,10.25,1.3
16500,26.0,0.82,5.0,1.0,9.0,1.41
16750,26.67,0.47,8.0,0.82,8.0,0.71
17000,28.25,0.43,8.0,3.0,6.33,1.25
17250,28.0,0.71,4.25,1.48,7.25,1.48
17500,29.5,0.5,0.0,0.0,8.0,1.87
17750,29.75,0.43,3.5,1.5,9.5,0.87
18000,29.25,1.3,4.67,2.87,9.5,1.5
18250,26.25,1.48,2.5,1.12,10.25,1.09
18500,27.0,0.0,5.33,3.3,6.75,2.59
18750,27.0,0.0,11.75,0.43,6.75,1.3
19000,27.25,0.43,10.75,1.09,6.5,1.12
19250,27.25,0.43,10.25,0.83,6.0,0.71
19500,28.5,1.12,6.25,1.09,6.25,1.48
19750,27.5,0.87,4.5,1.5,7.33,1.25
20000,26.75,0.43,3.0,0.82,10.0,1.0
20250,26.5,0.5,4.33,0.47,10.33,0.47
20500,25.75,0.83,0.0,0.0,9.33,1.25
20750,27.0,0.0,10.0,1.0,7.25,1.79
21000,25.75,0.83,3.5,0.5,8.5,0.5
21250,27.0,0.0,7.75,1.09,9.33,0.47
21500,27.0,0.0,3.0,0.0,10.33,0.94
21750,25.25,0.83,4.0,0.82,9.5,1.12
22000,24.5,0.5,5.0,1.58,8.75,0.43
22250,24.5,0.5,6.33,2.05,8.5,0.5
22500,26.0,1.22,5.5,2.5,9.0,0.0
22750,27.0,0.0,5.33,0.94,8.75,0.43
23000,27.0,0.0,6.75,0.43,8.5,0.5
23250,27.0,0.0,7.0,0.0,9.0,0.0
23500,27.0,0.0,6.5,0.5,9.0,0.0
23750,27.0,0.0,7.25,1.09,9.0,0.0
24000,27.0,0.0,8.0,0.0,8.33,0.47
24250,27.0,0.0,8.0,0.71,9.0,0.0
24500,27.0,0.0,7.0,0.71,8.75,0.43
24750,27.0,0.0,7.75,0.83,9.25,0.43
25000,27.0,0.0,8.33,0.47,9.0,0.0
25250,27.0,0.0,8.5,0.5,9.0,0.0
25500,27.0,0.0,7.5,0.5,8.75,0.43
25750,27.0,0.0,6.25,0.43,8.75,0.43
26000,27.0,0.0,6.25,0.43,8.75,0.43
26250,27.0,0.0,8.33,0.47,9.0,0.0
26500,27.0,0.0,6.75,0.83,9.0,0.0
26750,27.0,0.0,7.0,0.71,9.0,0.0
27000,27.0,0.0,8.33,0.94,9.0,0.0
27250,27.0,0.0,8.33,0.94,9.0,0.0
27500,27.0,0.0,5.0,0.82,8.33,0.94
27750,27.0,0.0,7.5,0.5,7.75,0.43
28000,27.0,0.0,7.0,0.0,7.5,1.12
28250,27.0,0.0,7.0,1.22,9.0,0.0
28500,27.0,0.0,7.75,0.83,8.5,0.5
28750,27.0,0.0,8.0,0.71,8.75,0.43
29000,27.0,0.0,7.0,1.0,8.75,0.43
29250,27.0,0.0,6.5,0.87,9.0,0.0
29500,27.0,0.0,6.67,0.94,9.0,0.0
29750,27.0,0.0,7.0,0.82,9.0,0.0
30000,27.0,0.0,7.0,0.0,9.0,0.0
30250,27.0,0.0,7.67,0.47,9.0,0.0
30500,27.0,0.0,8.0,0.71,8.5,0.5
30750,27.0,0.0,7.25,0.43,9.0,0.0
31000,27.0,0.0,6.67,0.47,8.5,0.87
31250,27.0,0.0,6.0,0.0,8.25,0.43
31500,27.0,0.0,7.0,0.71,8.5,0.5
31750,27.0,0.0,6.75,0.43,8.5,0.5
32000,27.0,0.0,6.67,0.94,8.33,0.47
32250,27.0,0.0,6.75,0.43,8.75,0.43
32500,27.0,0.0,6.25,0.43,9.0,0.0
32750,27.0,0.0,6.5,0.5,8.75,0.43
33000,27.0,0.0,6.75,0.83,8.67,0.47
33250,27.0,0.0,7.75,0.83,8.5,0.5
33500,27.0,0.0,7.25,0.43,8.5,0.5
33750,27.0,0.0,7.33,0.47,8.5,0.5
34000,27.0,0.0,8.0,0.71,8.5,0.5
34250,27.0,0.0,7.0,0.82,8.5,0.5
34500,27.0,0.0,0.0,0.0,9.0,0.0
34750,27.67,0.47,4.0,0.0,8.25,1.09
35000,28.5,0.5,0.0,0.0,11.25,0.83
35250,27.25,0.43,0.0,0.0,11.67,0.47
35500,27.0,0.0,1.0,0.0,12.0,0.0
35750,26.33,0.47,0.0,0.0,12.0,0.0
36000,27.0,0.0,0.0,0.0,12.0,0.0
36250,27.0,0.0,1.0,0.0,12.0,0.0
36500,27.0,0.0,0.0,0.0,12.0,0.0
36750,27.0,0.0,0.0,0.0,12.0,0.0
